"Trx
 No",Plaza No (Exit),Lane No (Exit),"Entry
Plaza","Job
No","Transaction 
Date & Time",Trx,AVC,"Payment
Mode","Fare 
Amount
(RM)","Account
Type",Mfg No/Tag ID,Vehicle No,"Paid 
Amount
(RM)","Penalty
Code",Balance,Exceptional
387,201,K03,203,1,1/10/2025 8:50,1,1,RFID,9.2,3,E280110520007196E1C00A55,JVH991,9.2,,132.24,
388,201,K03,202,1,1/10/2025 8:50,1,1,RFID,4.5,3,E2806F12200088024150F269,JXJ6109,4.5,,18.08,
389,201,K03,202,1,1/10/2025 8:50,1,1,RFID,4.5,3,E280110520007785E9200ACC,JVL3109,4.5,,344.05,
390,201,K03,202,1,1/10/2025 8:50,1,1,RFID,4.5,3,E2806F1220007802424E338F,JRW7179,4.5,,172.31,
392,201,K03,202,1,1/10/2025 8:52,1,1,RFID,4.5,3,E28011052000794E8CC20A1C,JTF1826,4.5,,122.63,
394,201,K03,202,1,1/10/2025 8:54,1,1,RFID,4.5,3,E2806F1220000D024223DCB4,JXS5438,4.5,,75.5,
395,201,K03,202,1,1/10/2025 8:54,1,1,RFID,4.5,3,E280110520007753F9B70ACE,JMU5481,4.5,,286.89,
396,201,K03,202,1,1/10/2025 8:54,1,1,RFID,4.5,3,E2806F122000D5024150BC9B,VNL1210,4.5,,251.17,
397,201,K03,203,1,1/10/2025 8:54,1,1,RFID,9.2,3,E280110520007791C9A30A55,JPS8109,9.2,,90.83,
398,201,K03,202,1,1/10/2025 8:54,1,1,RFID,4.5,3,E2806F122000700242246EB6,JSB9188,4.5,,"1,645.38",
399,201,K03,202,1,1/10/2025 8:54,1,1,RFID,4.5,3,E2801105200072CCE8810ACC,JPF5111,4.5,,101.78,
400,201,K03,203,1,1/10/2025 8:54,1,1,RFID,9.2,3,E28011052000704CCAF60A55,VBL3132,9.2,,70.8,
401,201,K03,202,1,1/10/2025 8:55,1,1,RFID,4.5,3,E28011052000711AE1690A55,JSN7364,4.5,,75.5,
402,201,K03,202,1,1/10/2025 8:55,1,1,RFID,4.5,3,E2806F12200076023E98F48F,VMD9818,4.5,,313.18,
403,201,K03,202,1,1/10/2025 8:55,1,1,RFID,4.5,3,E2806F1220004E024244C0D0,VNT1279,4.5,,155.6,
404,201,K03,202,1,1/10/2025 8:55,1,1,RFID,4.5,3,E280110520007B8EB8CC0AD1,WEA9358,4.5,,46,
405,201,K03,202,1,1/10/2025 8:55,1,1,RFID,4.5,3,E200341201290300086C6C08,JRW9081,4.5,,104.43,
406,201,K03,202,1,1/10/2025 8:55,1,1,RFID,4.5,3,E2801105200074D4CA580A55,BRA1919,4.5,,75.5,
407,201,K03,202,1,1/10/2025 8:55,1,1,RFID,4.5,3,E28011052000770BC5130A55,WB1202F,4.5,,75.5,
408,201,K03,202,1,1/10/2025 8:55,1,1,RFID,4.5,3,E280110520007845C6550A55,JMD813,4.5,,75.5,
409,201,K03,202,1,1/10/2025 8:55,1,1,RFID,4.5,3,E2806F12200098024120C2E8,JXY8587,4.5,,43.17,
410,201,K03,202,1,1/10/2025 8:56,1,1,RFID,4.5,3,E2801105200078CE19E10A56,JVC1616,4.5,,549.7,
411,201,K03,203,1,1/10/2025 8:57,1,1,RFID,9.2,3,E2806F122000160241512A48,JXU419,9.2,,23.8,
412,201,K03,204,1,1/10/2025 8:58,1,1,RFID,13.5,3,E2806F1220007A02424F427F,QAB9646K,13.5,,230.82,
413,201,K03,202,1,1/10/2025 8:58,1,1,RFID,4.5,3,E2806F122000F1023E85F990,WYK6933,4.5,,6.88,
414,201,K03,202,1,1/10/2025 8:58,1,1,RFID,4.5,3,E2806F1220006D024130CEBC,FC3094,4.5,,5.08,
415,201,K03,202,1,1/10/2025 8:58,1,1,RFID,4.5,3,E2806F12200023024132B530,JTR6323,4.5,,75.5,
416,201,K03,202,1,1/10/2025 8:59,1,1,RFID,4.5,3,E28011052000735BE89B0ACC,JUA2357,4.5,,92.27,
417,201,K03,202,1,1/10/2025 8:59,1,1,RFID,4.5,3,E28011052000729AE86C0ACC,JXB7738,4.5,,75.5,
418,201,K03,202,1,1/10/2025 9:00,1,1,RFID,4.5,3,E2806F122000F00241470554,JTS1100,4.5,,75.5,
419,201,K03,203,1,1/10/2025 9:00,1,1,RFID,9.2,3,E2806F1220000A02413B515D,JSS9414,9.2,,70.8,
420,201,K03,202,1,1/10/2025 9:00,1,1,RFID,4.5,3,E2801105200077930BF20A5A,NDR7070,4.5,,254.73,
421,201,K03,202,1,1/10/2025 9:00,1,1,RFID,4.5,3,E2806F122000BB02423D77E4,JXX9327,4.5,,431.77,
422,201,K03,202,1,1/10/2025 9:01,1,1,RFID,4.5,3,E280110520007B560BFE0A5A,JKT4531,4.5,,249.85,
423,201,K03,202,1,1/10/2025 9:01,1,1,RFID,4.5,3,E280110520007B5AD63309ED,JGH2,4.5,,243.32,
424,201,K03,203,1,1/10/2025 9:01,1,1,RFID,9.2,3,E280110520007956E2EA0A55,JJM5177,9.2,,70.8,
426,201,K03,203,1,1/10/2025 9:01,1,1,RFID,9.2,3,E280110520007A42C9580A55,TCG8804,9.2,,261.24,
427,201,K03,203,1,1/10/2025 9:02,1,1,RFID,9.2,3,E2806F1220003B023E85EFDC,JTY189,9.2,,157.97,
428,201,K03,202,1,1/10/2025 9:03,1,1,RFID,4.5,3,E2806F12200032024137E7A2,DEN7891,4.5,,154.86,
429,201,K03,202,1,1/10/2025 9:03,1,1,RFID,4.5,3,E28011052000729DCCD30A55,JTH1013,4.5,,75.5,
430,201,K03,202,1,1/10/2025 9:05,1,1,RFID,4.5,3,E28011052000738CF66E0AD3,WTG5502,4.5,,5.81,
431,201,K03,204,1,1/10/2025 9:05,1,1,RFID,13.5,3,E28011052000718A8C9A0A1C,JRQ1711,13.5,,"1,248.27",
432,201,K03,202,1,1/10/2025 9:05,1,1,RFID,4.5,3,E2806F122000EB0242445D5C,MDW7993,4.5,,312.51,
433,201,K03,202,1,1/10/2025 9:05,1,1,RFID,4.5,3,E28011052000711DE2E00A55,JRA8330,4.5,,447.04,
434,201,K03,203,1,1/10/2025 9:05,1,1,RFID,9.2,3,E28011052000771A19CE0A56,JPX664,9.2,,93.99,
435,201,K03,202,1,1/10/2025 9:05,1,1,RFID,4.5,3,E2801105200070D40AE10A5A,X9198,4.5,,"1,041.44",
436,201,K03,202,1,1/10/2025 9:05,1,1,RFID,4.5,3,E28011052000785EF5E50AD3,AMW3330,4.5,,159.36,
437,201,K03,202,1,1/10/2025 9:06,1,1,RFID,4.5,3,E28011052000748D8CE70A1C,JWC97,4.5,,75.5,
438,201,K03,202,1,1/10/2025 9:06,1,1,RFID,4.5,3,E28011052000784BE17C0A55,JSP6680,4.5,,933.34,
439,201,K03,202,1,1/10/2025 9:06,1,1,RFID,4.5,3,E2801105200073940C060A5A,JTL796,4.5,,307.67,
440,201,K03,202,1,1/10/2025 9:07,1,1,RFID,4.5,3,E280110520007543E77D0ACC,JWE9985,4.5,,94.36,
441,201,K03,202,1,1/10/2025 9:07,1,1,RFID,4.5,3,E2806F12200044024130BA95,JSM166,4.5,,75.5,
442,201,K03,202,1,1/10/2025 9:07,1,1,RFID,4.5,3,E2806F12200053023EB0E90F,JVE301,4.5,,80.07,
443,201,K03,203,1,1/10/2025 9:08,1,1,RFID,9.2,3,E280110520007542C8AF0A55,WTP931,9.2,,16.02,
444,201,K03,203,1,1/10/2025 9:10,1,1,RFID,9.2,3,E280110520007991E0D50A55,JSS1501,9.2,,"1,183.26",
445,201,K03,204,1,1/10/2025 9:11,1,1,RFID,13.5,3,E280110520007516E9030ACC,JWL8069,13.5,,291.53,
446,201,K03,202,1,1/10/2025 9:11,1,1,RFID,4.5,3,E280110520007941CDA30A55,VES8816,4.5,,498.97,
447,201,K03,202,1,1/10/2025 9:11,1,1,RFID,4.5,3,E2806F122000AC02424E9B41,JXW937,4.5,,18.87,
448,201,K03,202,1,1/10/2025 9:12,1,1,RFID,4.5,3,E2801105200077460F6409DB,JRF928,4.5,,129.95,
449,201,K03,202,1,1/10/2025 9:12,1,1,RFID,4.5,3,E2806F12200039024120916D,JTG4095,4.5,,138.37,
450,201,K03,202,1,1/10/2025 9:13,1,1,RFID,4.5,3,E28011052000749CC5BE0A55,JST3228,4.5,,"1,133.63",
451,201,K03,202,1,1/10/2025 9:14,1,1,RFID,4.5,3,E2806F122000660241213B8D,VLX68,4.5,,933.72,
452,201,K03,203,1,1/10/2025 9:14,1,1,RFID,9.2,3,E2806F122000DA0241209F0B,JKS9393,9.2,,93.88,
453,201,K03,202,1,1/10/2025 9:15,1,1,RFID,4.5,3,E28011052000729CE9050ACC,JSY3578,4.5,,195.83,
454,201,K03,202,1,1/10/2025 9:15,1,1,RFID,4.5,3,E2806F1220001A023E9892AE,JWS5415,4.5,,29.44,
455,201,K03,202,1,1/10/2025 9:15,1,1,RFID,4.5,3,E2806F1220008C02412259D4,JXC8894,4.5,,191.51,
456,201,K03,202,1,1/10/2025 9:16,1,1,RFID,4.5,3,E280110520007B82E7BD0ACC,VGA2668,4.5,,235.04,
457,201,K03,203,1,1/10/2025 9:16,1,1,RFID,9.2,3,E280110520007099A3BE09ED,JGQ7989,9.2,,70.8,
458,201,K03,202,1,1/10/2025 9:17,1,1,RFID,4.5,3,E2806F12200055023EB07603,JTL6003,4.5,,95.5,
459,201,K03,202,1,1/10/2025 9:18,1,1,RFID,4.5,3,E28011052000798319CA0A56,JRQ3669,4.5,,67.57,
460,201,K03,203,1,1/10/2025 9:18,1,1,RFID,9.2,3,E28011052000745DE1080A55,JWK2372,9.2,,70.8,
461,201,K03,202,1,1/10/2025 9:18,1,1,RFID,4.5,3,E280110520007A5AE7BE0ACC,JPG5113,4.5,,75.5,
462,201,K03,202,1,1/10/2025 9:18,1,1,RFID,4.5,3,E2801105200070C54318097F,JFF4801,4.5,,75.5,
463,201,K03,203,1,1/10/2025 9:19,1,1,RFID,9.2,3,E280110520007AC4F9F70ACE,JSG283,9.2,,94.42,
464,201,K03,202,1,1/10/2025 9:19,1,1,RFID,4.5,3,E2806F122000E5024130976D,JHE9878,4.5,,"3,361.02",
465,201,K03,204,1,1/10/2025 9:19,1,1,RFID,13.5,3,E28011052000798BE8540ACC,RAS6373,13.5,,130.51,
466,201,K03,204,1,1/10/2025 9:20,1,1,RFID,13.5,3,E280110520007852E27C0A55,JUT2007,13.5,,103.7,
467,201,K03,203,1,1/10/2025 9:20,1,1,RFID,9.2,3,E28011052000754EE8290ACC,JSL2112,9.2,,329.48,
468,201,K03,202,1,1/10/2025 9:21,1,1,RFID,4.5,3,E2801105200072CCCA020A55,JVV698,4.5,,444.01,
469,201,K03,202,1,1/10/2025 9:21,1,1,RFID,4.5,3,E28011052000749DFB560A36,JUA8891,4.5,,147.28,
470,201,K03,202,1,1/10/2025 9:23,1,1,RFID,4.5,3,E28011052000771EFA270ACE,SMX7772D,4.5,,331.71,
471,201,K03,202,1,1/10/2025 9:23,1,1,RFID,4.5,3,E2806F1220009D02412199CF,JVV6492,4.5,,75.5,
472,201,K03,202,1,1/10/2025 9:24,1,1,RFID,4.5,3,E280110520007889E1460A55,SWD9006,4.5,,113.8,
473,201,K03,202,1,1/10/2025 9:24,1,1,RFID,4.5,3,E280110520007B5DE07C0A55,JRU3943,4.5,,213.63,
474,201,K03,202,1,1/10/2025 9:25,1,1,RFID,4.5,3,E280110520007941E8E70ACC,JTD3216,4.5,,78.8,
476,201,K03,202,1,1/10/2025 9:25,1,1,RFID,4.5,3,E2806F122000DB024120AB5E,VCU6956,4.5,,"1,209.05",
477,201,K03,202,1,1/10/2025 9:26,1,1,RFID,4.5,3,E2806F122000500241228090,VML6262,4.5,,75.5,
478,201,K03,202,1,1/10/2025 9:27,1,1,RFID,4.5,3,E2806F1220005E0241336377,WTX9264,4.5,,75.5,
479,201,K03,202,1,1/10/2025 9:28,1,1,RFID,4.5,3,E280110520007996CB090A55,BEA5103,4.5,,154.15,
480,201,K03,202,1,1/10/2025 9:28,1,1,RFID,4.5,3,E2806F122000AB0241333FC3,JXL1092,4.5,,"1,642.16",
481,201,K03,202,1,1/10/2025 9:28,1,1,RFID,4.5,3,E2003412012D0100062FE5BE,JST9294,4.5,,49.98,
483,201,K03,202,1,1/10/2025 9:30,1,1,RFID,4.5,3,E2801105200074DED66A09ED,JRY8084,4.5,,48.05,
484,201,K03,202,1,1/10/2025 9:31,1,1,RFID,4.5,3,E2003412016B1D00054F1A15,JRR8668,4.5,,128.9,
485,201,K03,202,1,1/10/2025 9:31,1,1,RFID,4.5,3,E2806F122000B90241221D69,JQC3133,4.5,,75.5,
486,201,K03,202,1,1/10/2025 9:31,1,1,RFID,4.5,3,E2806F12200021024120A29D,JWR9511,4.5,,195.91,
487,201,K03,203,1,1/10/2025 9:31,1,1,RFID,9.2,3,E2806F122000CB0242497E3D,JXT8382,9.2,,225.32,
488,201,K03,202,1,1/10/2025 9:31,1,1,RFID,4.5,3,E2806F122000CC02424EB134,BSE664,4.5,,53.74,
489,201,K03,202,1,1/10/2025 9:31,1,1,RFID,4.5,3,E280110520007392A3FA09ED,JLD839,4.5,,75.5,
490,201,K03,202,1,1/10/2025 9:32,1,1,RFID,4.5,3,E2806F122000BB0241471E61,JKR8817,4.5,,94.07,
491,201,K03,202,1,1/10/2025 9:32,1,1,RFID,4.5,3,E2801105200071894A950993,NDH6635,4.5,,48.78,
492,201,K03,203,1,1/10/2025 9:33,1,1,RFID,9.2,3,E280110520007303E85E0ACC,MDQ8626,9.2,,576.57,
493,201,K03,202,1,1/10/2025 9:33,1,1,RFID,4.5,3,E2806F12200027024122A166,ANN8178,4.5,,279.19,
494,201,K03,204,1,1/10/2025 9:34,1,1,RFID,13.5,3,E2003412013B01000637983E,JRY999,13.5,,"1,488.28",
495,201,K03,204,1,1/10/2025 9:35,1,1,RFID,13.5,3,E2806F122000FF024240AE01,BSN1110,13.5,,66.5,
496,201,K03,202,1,1/10/2025 9:35,1,1,RFID,4.5,3,E2806F12200052024223F2D4,VFR4727,4.5,,49.29,
497,201,K03,202,1,1/10/2025 9:35,1,1,RFID,4.5,3,E28011052000730AC58E0A55,VM6426,4.5,,26.88,
498,201,K03,203,1,1/10/2025 9:36,1,1,RFID,9.2,3,E280110520007B86C88C0A55,BQQ532,9.2,,70.8,
499,201,K03,202,1,1/10/2025 9:37,1,1,RFID,4.5,3,E280110520007396E9480ACC,JUS5288,4.5,,75.5,
500,201,K03,203,1,1/10/2025 9:37,1,1,RFID,9.2,3,E280110520007186F9010ACE,JSD3997,9.2,,140.63,
501,201,K03,202,1,1/10/2025 9:39,1,1,RFID,4.5,3,E2806F122000EC02423D9221,JNB7568,4.5,,75.5,
502,201,K03,202,1,1/10/2025 9:39,1,1,RFID,4.5,3,E280110520007313C8B10A55,JTL4213,4.5,,4.19,
503,201,K03,202,1,1/10/2025 9:39,1,1,RFID,4.5,3,E2806F122000E502415051C4,JXK2186,4.5,,80.49,
504,201,K03,202,1,1/10/2025 9:40,1,1,RFID,4.5,3,E2801105200074DDCA5A0A55,JUD8621,4.5,,75.5,
505,201,K03,204,1,1/10/2025 9:40,1,1,RFID,13.5,3,E28011052000794AE1850A55,JLP868,13.5,,20.24,
506,201,K03,202,1,1/10/2025 9:42,1,1,RFID,4.5,3,E28011052000731AE8C10ACC,VKK4184,4.5,,75.5,
508,201,K03,202,1,1/10/2025 9:45,1,1,RFID,4.5,3,E2806F122000BA02425255E5,JVD637,4.5,,243.83,
509,201,K03,203,1,1/10/2025 9:45,1,1,RFID,9.2,3,E2806F12200033024130B7A7,JVK9786,9.2,,364.24,
510,201,K03,202,1,1/10/2025 9:46,1,1,RFID,4.5,3,E280110520007049CB040A55,WNP979,4.5,,140.55,
511,201,K03,202,1,1/10/2025 9:47,1,1,RFID,4.5,3,E2003412012E2000002483A4,VEG9377,4.5,,193.63,
512,201,K03,202,1,1/10/2025 9:48,1,1,RFID,4.5,3,E28011052000719CE07F0A55,JTR1704,4.5,,75.5,
513,201,K03,202,1,1/10/2025 9:48,1,1,RFID,4.5,3,E2806F122000B402413137B9,JTK7328,4.5,,51.37,
514,201,K03,202,1,1/10/2025 9:48,1,1,RFID,4.5,3,E28011052000734DF65C0AD3,QTX8786,4.5,,124.93,
515,201,K03,203,1,1/10/2025 9:49,1,1,RFID,9.2,3,E2806F122000220241312D17,JUJ8898,9.2,,70.8,
516,201,K03,202,1,1/10/2025 9:49,1,1,RFID,4.5,3,E280110520007285C9660A55,JPH2386,4.5,,75.5,
517,201,K03,202,1,1/10/2025 9:50,1,1,RFID,4.5,3,E2806F12200050024243D945,JXT7188,4.5,,9.46,
518,201,K03,202,1,1/10/2025 9:50,1,1,RFID,4.5,3,E280110520007A44C6D30A55,JUJ5544,4.5,,218.69,
519,201,K03,202,1,1/10/2025 9:51,1,1,RFID,4.5,3,E2806F122000BD023E98C5EF,GT7699,4.5,,578.8,
520,201,K03,202,1,1/10/2025 9:52,1,1,RFID,4.5,3,E2806F1220000A02424E6488,VAS9803,4.5,,75.5,
521,201,K03,202,1,1/10/2025 9:52,1,1,RFID,4.5,3,E280110520007B15C8890A55,JJN3308,4.5,,36.19,
522,201,K03,202,1,1/10/2025 9:52,1,1,RFID,4.5,3,E28011052000755B3FA609A4,JPU4243,4.5,,205.33,
523,201,K03,202,1,1/10/2025 9:52,1,1,RFID,4.5,3,E280110520007A45FA200ACE,JRR8718,4.5,,91.16,
524,201,K03,202,1,1/10/2025 9:53,1,1,RFID,4.5,3,E2806F1220006102413752BD,JVJ450,4.5,,75.5,
525,201,K03,202,1,1/10/2025 9:54,1,1,RFID,4.5,3,E280110520007A41E95C0ACC,JVX9280,4.5,,"19,995.50",
526,201,K03,202,1,1/10/2025 9:54,1,1,RFID,4.5,3,E280110520007491E16A0A55,JRY272,4.5,,75.5,
527,201,K03,203,1,1/10/2025 9:55,1,1,RFID,9.2,3,E2806F1220004D024243EE1D,VPB7738,9.2,,127.56,
529,201,K03,202,1,1/10/2025 9:56,1,1,RFID,4.5,3,E28011052000725CA43609ED,RY5000,4.5,,111.49,
530,201,K03,202,1,1/10/2025 9:57,1,1,RFID,4.5,3,E280110520007152B8D00AD1,VAB3096,4.5,,75.5,
531,201,K03,202,1,1/10/2025 9:57,1,1,RFID,4.5,3,E2801105200074959D2C0A1C,JRF7362,4.5,,52.48,
532,201,K03,202,1,1/10/2025 9:58,1,1,RFID,4.5,3,E280110520007895C86C0A55,JVB3328,4.5,,"1,310.12",
533,201,K03,203,1,1/10/2025 9:58,1,1,RFID,9.2,3,E28011052000719E43B8097F,JSL7316,9.2,,118.9,
534,201,K03,202,1,1/10/2025 9:59,1,1,RFID,4.5,3,E2806F122000330241312B6F,PKQ1978,4.5,,"2,295.48",
535,201,K03,202,1,1/10/2025 9:59,1,1,RFID,4.5,3,E280110520007B91D58009ED,JSQ118,4.5,,282.26,
536,201,K03,202,1,1/10/2025 10:00,1,1,RFID,4.5,3,E2806F122000E202412D7069,JMW8733,4.5,,196.34,
537,201,K03,203,1,1/10/2025 10:00,1,1,RFID,9.2,3,E2806F122000EB02424AB100,AFM9922,9.2,,79.66,
538,201,K03,204,1,1/10/2025 10:03,1,1,RFID,13.5,3,E28011052000790DF6350AD3,VLL9228,13.5,,364.32,
539,201,K03,202,1,1/10/2025 10:03,1,1,RFID,4.5,3,E28011052000769DE8430ACC,RL8963,4.5,,7.86,
540,201,K03,202,1,1/10/2025 10:03,1,1,RFID,4.5,3,E280110520007743E9740ACC,VHJ512,4.5,,2.72,
541,201,K03,202,1,1/10/2025 10:04,1,1,RFID,4.5,3,E280110520007186D5DF09ED,JSF9219,4.5,,601.3,
542,201,K03,202,1,1/10/2025 10:05,1,1,RFID,4.5,3,E2806F122000C402413B02A0,SMN5008,4.5,,152.02,
543,201,K03,202,1,1/10/2025 10:05,1,1,RFID,4.5,3,E2806F122000C702415073FE,JXL1053,4.5,,129.93,
544,201,K03,202,1,1/10/2025 10:06,1,1,RFID,4.5,3,E280110520007702C6E90A55,JVV3863,4.5,,93.05,
545,201,K03,202,1,1/10/2025 10:07,1,1,RFID,4.5,3,E2806F12200092024224E9BF,VFE7880,4.5,,75.5,
546,201,K03,202,1,1/10/2025 10:08,1,1,RFID,4.5,3,E280110520007154E1910A55,AMH17,4.5,,75.5,
547,201,K03,202,1,1/10/2025 10:08,1,1,RFID,4.5,3,E2801105200071540FC009DB,JPV7889,4.5,,75.5,
548,201,K03,202,1,1/10/2025 10:09,1,1,RFID,4.5,3,E28011052000765CE2ED0A55,JVD7197,4.5,,109.52,
549,201,K03,202,1,1/10/2025 10:11,1,1,RFID,4.5,3,E280110520007AD2F8EE0ACE,JWK306,4.5,,277.38,
550,201,K03,202,1,1/10/2025 10:11,1,1,RFID,4.5,3,E28011052000799519260A56,JVV3115,4.5,,626.65,
552,201,K03,202,1,1/10/2025 10:13,1,1,RFID,4.5,3,E28011052000745BE3170A55,RAU8680,4.5,,9,
553,201,K03,202,1,1/10/2025 10:13,1,1,RFID,4.5,3,E2806F12200015024132C171,JUQ3699,4.5,,225.06,
554,201,K03,204,1,1/10/2025 10:13,1,1,RFID,13.5,3,E2801105200070CBB8E60AD1,JSN1424,13.5,,130.34,
555,201,K03,202,1,1/10/2025 10:14,1,1,RFID,4.5,3,E28011052000735AE0BB0A55,JQT3921,4.5,,297.85,
556,201,K03,202,1,1/10/2025 10:15,1,1,RFID,4.5,3,E280110520007096F44E0ACE,JWR4812,4.5,,75.5,
557,201,K03,202,1,1/10/2025 10:15,1,1,RFID,4.5,3,E2801105200072DEC4F20A55,JUU8532,4.5,,75.5,
558,201,K03,204,1,1/10/2025 10:15,1,1,RFID,13.5,3,E2806F1220002802412D040C,SU4552L,13.5,,95.61,
559,201,K03,202,1,1/10/2025 10:15,1,1,RFID,4.5,3,E28011052000748DE2900A55,JSB4647,4.5,,101.31,
560,201,K03,202,1,1/10/2025 10:15,1,1,RFID,4.5,3,E2801105200074CDC6800A55,W5306M,4.5,,87.98,
561,201,K03,202,1,1/10/2025 10:16,1,1,RFID,4.5,3,E2801105200070C3E20D0A55,X8068,4.5,,632.3,
562,201,K03,202,1,1/10/2025 10:17,1,1,RFID,4.5,3,E280110520007B04C85C0A55,AHS6773,4.5,,"1,281.66",
563,201,K03,202,1,1/10/2025 10:17,1,1,RFID,4.5,3,E2806F1220006102413098AE,JQU9496,4.5,,47.72,
564,201,K03,202,1,1/10/2025 10:18,1,1,RFID,4.5,3,E2806F12200013024122862C,VH8818,4.5,,525.17,
566,201,K03,203,1,1/10/2025 10:20,1,1,RFID,9.2,3,E28011052000789CE76A0ACC,JRA3195,9.2,,70.8,
567,201,K03,202,1,1/10/2025 10:20,1,1,RFID,4.5,3,E280110520007AD1E1200A55,MCH505,4.5,,727.23,
568,201,K03,202,1,1/10/2025 10:21,1,1,RFID,4.5,3,E2806F1220000902413128DB,JSB9368,4.5,,131.76,
569,201,K03,202,1,1/10/2025 10:22,1,1,RFID,4.5,3,E2806F122000D1024249882D,WVD6046,4.5,,165.35,
570,201,K03,204,1,1/10/2025 10:23,1,1,RFID,13.5,3,E280110520007783E0880A55,JRR8061,13.5,,163.56,
571,201,K03,203,1,1/10/2025 10:27,1,1,RFID,9.2,3,E28011052000705B3F4409A4,VDP4015,9.2,,174.85,
572,201,K03,202,1,1/10/2025 10:29,1,1,RFID,4.5,3,E2801105200072DDCCB50A55,JTV8264,4.5,,147.28,
573,201,K03,202,1,1/10/2025 10:29,1,1,RFID,4.5,3,E2806F122000AD024137B2E5,CY923,4.5,,864.98,
574,201,K03,202,1,1/10/2025 10:30,1,1,RFID,4.5,3,E2806F1220000C02413ABA0F,JQR9991,4.5,,577.12,
575,201,K03,202,1,1/10/2025 10:31,1,1,RFID,4.5,3,E28011052000794ECA660A55,JVT9865,4.5,,181.5,
576,201,K03,202,1,1/10/2025 10:31,1,1,RFID,4.5,3,E2801105200074DAF9F10ACE,U6665,4.5,,"1,180.36",
577,201,K03,202,1,1/10/2025 10:33,1,1,RFID,4.5,3,E28011052000789ACD900A55,WUG8225,4.5,,121.07,
578,201,K03,202,1,1/10/2025 10:33,1,1,RFID,4.5,3,E2806F12200044023E98E791,JWH5616,4.5,,653.32,
579,201,K03,202,1,1/10/2025 10:34,1,1,RFID,4.5,3,E2806F1220009D0241216432,JQW638,4.5,,140.66,
580,201,K03,202,1,1/10/2025 10:35,1,1,RFID,4.5,3,E2801105200072DBF9620ACE,JTR6612,4.5,,159.98,
581,201,K03,202,1,1/10/2025 10:35,1,1,RFID,4.5,3,E2806F1220005602413AD309,JXS1902,4.5,,210.81,
582,201,K03,202,1,1/10/2025 10:36,1,1,RFID,4.5,3,E2806F1220003302412215BD,JWY5156,4.5,,14.58,
583,201,K03,202,1,1/10/2025 10:37,1,1,RFID,4.5,3,E2801105200072C3E7770ACC,JQJ3367,4.5,,210.1,
584,201,K03,202,1,1/10/2025 10:38,1,1,RFID,4.5,3,E28011052000715EC7080A55,JRJ4000,4.5,,75.5,
585,201,K03,202,1,1/10/2025 10:39,1,1,RFID,4.5,3,E280110520007953F9250ACE,JWT4369,4.5,,87.44,
586,201,K03,202,1,1/10/2025 10:40,1,1,RFID,4.5,3,E28011052000791CF9DC0ACE,WUF5218,4.5,,122.89,
587,201,K03,202,1,1/10/2025 10:40,1,1,RFID,4.5,3,E28011052000764EE1B80A55,JVW6693,4.5,,29.14,
588,201,K03,203,1,1/10/2025 10:44,1,1,RFID,9.2,3,E2806F122000C30241508656,VNK9892,9.2,,70.8,
589,201,K03,202,1,1/10/2025 10:44,1,1,RFID,4.5,3,E2801105200074CDE1BE0A55,JVL686,4.5,,223.45,
590,201,K03,202,1,1/10/2025 10:48,1,1,RFID,4.5,3,E280110520007791D62F09ED,JSU837,4.5,,97.94,
591,201,K03,202,1,1/10/2025 10:48,1,1,RFID,4.5,3,E28011052000784CE16A0A55,JVA3079,4.5,,131.13,
593,201,K03,204,1,1/10/2025 10:50,1,1,RFID,13.5,3,E2806F12200026024137CFA4,JRJ2884,13.5,,142.15,
594,201,K03,204,1,1/10/2025 10:50,1,1,RFID,13.5,3,E2806F1220001E0242496A17,NAAM6665,13.5,,150.71,
595,201,K03,202,1,1/10/2025 10:51,1,1,RFID,4.5,3,E280110520007113CA070A55,JRK2623,4.5,,338,
596,201,K03,202,1,1/10/2025 10:51,1,1,RFID,4.5,3,E280110520007719C8B20A55,JSW58,4.5,,123.24,
598,201,K03,203,1,1/10/2025 10:52,1,1,RFID,9.2,3,E2806F1220002D023E9CA5AC,WXA2226,9.2,,70.8,
599,201,K03,203,1,1/10/2025 10:52,1,1,RFID,9.2,3,E2806F1220003902424AFAB1,WJF9184,9.2,,81.35,
601,201,K03,202,1,1/10/2025 10:54,1,1,RFID,4.5,3,E28011052000748AF91E0ACE,MDW7577,4.5,,150.78,
602,201,K03,202,1,1/10/2025 10:54,1,1,RFID,4.5,3,E28011052000704E3F6409A4,JSX6968,4.5,,82.04,
603,201,K03,202,1,1/10/2025 10:54,1,1,RFID,4.5,3,E2806F1220001E02424ABB11,JFL916,4.5,,123.24,
604,201,K03,203,1,1/10/2025 10:54,1,1,RFID,9.2,3,E200341201340100062DFB71,JNV6278,9.2,,167.33,
605,201,K03,202,1,1/10/2025 10:56,1,1,RFID,4.5,3,E28011052000759A19C70A56,JVR700,4.5,,75.5,
606,201,K03,202,1,1/10/2025 10:57,1,1,RFID,4.5,3,E2806F122000B102424ED852,JXS7232,4.5,,6.82,
607,201,K03,204,1,1/10/2025 10:57,1,1,RFID,13.5,3,E28011052000730EC6380A55,JWE5024,13.5,,66.5,
608,201,K03,203,1,1/10/2025 10:57,1,1,RFID,9.2,3,E2806F1220004F02412D72EB,JLP9747,9.2,,2.61,
